Postcode,Suburb,ID_Domain,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,5thPercentileSoldPrice,25thPercentileSoldPrice,75thPercentileSoldPrice,95thPercentileSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
3068,Fitzroy North,14567,1524000.0,137.0,4880000.0,490000.0,855000.0,1180000.0,1950000.0,3800000.0,1350000.0,146.0,4500000.0,170000.0,85.0,67.0,650.0,393.0,,200.0
3031,Flemington,14617,1030000.0,128.0,2450000.0,413000.0,562000.0,880000.0,1260000.0,1770000.0,975000.0,140.0,2500000.0,400000.0,82.0,67.0,550.0,423.0,1500.0,270.0
3011,Footscray,14717,1061000.0,96.0,2370000.0,510000.0,793000.0,900000.0,1270000.0,1850000.0,970000.0,108.0,2000000.0,450000.0,48.0,31.0,550.0,210.0,1000.0,320.0
3131,Forest Hill,14827,996000.0,116.0,1900000.0,600000.0,720000.0,880000.0,1160000.0,1520000.0,915000.0,160.0,4320000.0,580000.0,72.0,50.0,450.0,151.0,850.0,305.0
3199,Frankston,14947,906000.0,367.0,5850000.0,505000.0,630000.0,765000.0,1205000.0,1800000.0,870000.0,385.0,9500000.0,420000.0,34.0,29.0,480.0,181.0,1500.0,310.0
3200,Frankston North,15007,490000.0,91.0,640000.0,355000.0,400000.0,455000.0,545000.0,602000.0,440000.0,127.0,640000.0,340000.0,16.0,11.0,340.0,128.0,1575.0,250.0
3199,Frankston South,15027,906000.0,367.0,5850000.0,505000.0,630000.0,765000.0,1205000.0,1800000.0,870000.0,385.0,9500000.0,420000.0,34.0,29.0,480.0,181.0,1500.0,310.0
3185,Gardenvale,15237,1681000.0,10.0,5100000.0,763000.0,763000.0,861000.0,2400000.0,5100000.0,1375000.0,10.0,2500000.0,750000.0,4.0,3.0,550.0,25.0,1200.0,295.0
3043,Gladstone Park,15787,648000.0,70.0,1200000.0,345000.0,515000.0,600000.0,730000.0,861000.0,595000.0,76.0,1350000.0,58000.0,50.0,39.0,390.0,169.0,1050.0,270.0
3163,Glen Huntly,15877,1208000.0,20.0,2480000.0,665000.0,665000.0,950000.0,1516000.0,2070000.0,1000000.0,29.0,3200000.0,260000.0,16.0,15.0,580.0,47.0,1200.0,240.0
3146,Glen Iris,15907,2100000.0,261.0,5200000.0,580000.0,1116000.0,1690000.0,2645000.0,3780000.0,1900000.0,312.0,5000000.0,16000.0,124.0,94.0,678.0,318.0,2500.0,270.0
3150,Glen Waverley,15957,1250000.0,168.0,3195000.0,803000.0,900000.0,1091000.0,1454000.0,2328000.0,1200000.0,187.0,6700000.0,200000.0,70.0,52.0,510.0,218.0,1250.0,330.0
3046,Glenroy,16477,821000.0,117.0,1610000.0,386000.0,565000.0,700000.0,975000.0,1255000.0,745000.0,134.0,2415000.0,70000.0,50.0,36.0,430.0,219.0,890.0,255.0
3043,Gowanbrae,16877,648000.0,70.0,1200000.0,345000.0,515000.0,600000.0,730000.0,861000.0,595000.0,76.0,1350000.0,58000.0,50.0,39.0,390.0,169.0,1050.0,270.0
3088,Greensborough,17297,960000.0,25.0,1390000.0,721000.0,722000.0,840000.0,1130000.0,1370000.0,899000.0,29.0,1300000.0,685000.0,5.0,3.0,,4.0,570.0,490.0
3059,Greenvale,17317,730000.0,243.0,2350000.0,335000.0,520000.0,633000.0,871000.0,1325000.0,643000.0,962.0,4700000.0,71000.0,121.0,78.0,440.0,276.0,850.0,300.0
3807,Guys Hill,17497,,3.0,1355000.0,991000.0,,,,,,3.0,1425000.0,900000.0,,,,,,
3046,Hadfield,17537,821000.0,117.0,1610000.0,386000.0,565000.0,700000.0,975000.0,1255000.0,745000.0,134.0,2415000.0,70000.0,50.0,36.0,430.0,219.0,890.0,255.0
3803,Hallam,17567,,,,,,,,,,,,,,,,,,
3188,Hampton,17737,1285000.0,100.0,2440000.0,640000.0,783000.0,1070000.0,1512000.0,1958000.0,1200000.0,105.0,2000000.0,600000.0,62.0,48.0,580.0,126.0,1200.0,12.0
3188,Hampton East,17757,1285000.0,100.0,2440000.0,640000.0,783000.0,1070000.0,1512000.0,1958000.0,1200000.0,105.0,2000000.0,600000.0,62.0,48.0,580.0,126.0,1200.0,12.0
3976,Hampton Park,17807,568000.0,287.0,2400000.0,268000.0,460000.0,529000.0,620000.0,700000.0,530000.0,420.0,2450000.0,60000.0,3.0,2.0,370.0,359.0,880.0,290.0
3806,Harkaway,17897,1330000.0,17.0,3500000.0,697000.0,697000.0,930000.0,1770000.0,3500000.0,1300000.0,23.0,5500000.0,620000.0,6.0,6.0,,6.0,2500.0,350.0
3122,Hawthorn,18087,2328000.0,141.0,9040000.0,427000.0,930000.0,1600000.0,3500000.0,6425000.0,2100000.0,203.0,40000000.0,400000.0,80.0,52.0,650.0,365.0,2821.0,200.0
3123,Hawthorn East,18117,2050000.0,132.0,5960000.0,830000.0,1283000.0,1581000.0,3050000.0,4400000.0,1900000.0,175.0,10000000.0,399000.0,62.0,47.0,600.0,240.0,3000.0,190.0
3202,Heatherton,18327,1000000.0,52.0,1300000.0,600000.0,739000.0,860000.0,1090000.0,1200000.0,985000.0,82.0,1200000.0,420000.0,12.0,7.0,600.0,39.0,1200.0,400.0
3135,Heathmont,18347,866000.0,107.0,2650000.0,426000.0,573000.0,754000.0,978000.0,1350000.0,833000.0,142.0,2400000.0,438000.0,41.0,27.0,450.0,161.0,1200.0,159.0
3084,Heidelberg,18387,1018000.0,70.0,2305000.0,617000.0,684000.0,880000.0,1200000.0,1530000.0,950000.0,72.0,5100000.0,550000.0,33.0,25.0,500.0,65.0,795.0,340.0
3081,Heidelberg Heights,18397,699000.0,81.0,1300000.0,438000.0,575000.0,636000.0,765000.0,880000.0,650000.0,88.0,1300000.0,400000.0,21.0,12.0,390.0,153.0,650.0,81.0
3081,Heidelberg West,18427,699000.0,81.0,1300000.0,438000.0,575000.0,636000.0,765000.0,880000.0,650000.0,88.0,1300000.0,400000.0,21.0,12.0,390.0,153.0,650.0,81.0
3190,Highett,18717,1260000.0,165.0,2810000.0,522000.0,715000.0,991000.0,1410000.0,1900000.0,1200000.0,188.0,2100000.0,500000.0,111.0,88.0,600.0,175.0,1100.0,325.0
3037,Hillside,18837,755000.0,128.0,1210000.0,447000.0,490000.0,675000.0,860000.0,1025000.0,700000.0,163.0,1250000.0,400000.0,54.0,28.0,420.0,90.0,800.0,330.0
3029,Hoppers Crossing,19067,586000.0,523.0,1330000.0,285000.0,435000.0,520000.0,655000.0,825000.0,543000.0,2334.0,5500000.0,25000.0,14.0,4.0,390.0,1065.0,800.0,30.0
3166,Hughesdale,19257,950000.0,55.0,1889000.0,426000.0,686000.0,862000.0,1080000.0,1260000.0,880000.0,78.0,4450000.0,380000.0,37.0,26.0,500.0,234.0,,210.0
3166,Huntingdale,19317,950000.0,55.0,1889000.0,426000.0,686000.0,862000.0,1080000.0,1260000.0,880000.0,78.0,4450000.0,380000.0,37.0,26.0,500.0,234.0,,210.0
3099,Hurstbridge,19387,845000.0,38.0,1425000.0,700000.0,715000.0,765000.0,905000.0,1100000.0,780000.0,42.0,2900000.0,580000.0,5.0,5.0,450.0,19.0,690.0,390.0
3079,Ivanhoe,19767,2000000.0,35.0,3850000.0,878000.0,1288000.0,1628000.0,2800000.0,3750000.0,1775000.0,38.0,3800000.0,810000.0,9.0,6.0,623.0,34.0,1500.0,164.0
3079,Ivanhoe East,19787,2000000.0,35.0,3850000.0,878000.0,1288000.0,1628000.0,2800000.0,3750000.0,1775000.0,38.0,3800000.0,810000.0,9.0,6.0,623.0,34.0,1500.0,164.0
3047,Jacana,19797,563000.0,32.0,725000.0,400000.0,415000.0,520000.0,600000.0,720000.0,550000.0,45.0,1400000.0,360000.0,11.0,6.0,350.0,83.0,475.0,260.0
3977,Junction Village,20197,650000.0,107.0,1700000.0,430000.0,520000.0,585000.0,725000.0,910000.0,600000.0,132.0,5000000.0,420000.0,2.0,2.0,450.0,57.0,610.0,311.0
3791,Kallista,20337,865000.0,22.0,1571000.0,571000.0,590000.0,690000.0,1124000.0,1570000.0,813000.0,24.0,1600000.0,580000.0,,,,4.0,675.0,380.0
3766,Kalorama,20347,895000.0,28.0,1491000.0,540000.0,642000.0,730000.0,970000.0,1225000.0,780000.0,33.0,1200000.0,520000.0,2.0,2.0,,2.0,625.0,450.0
3021,Kealba,20817,613000.0,336.0,1550000.0,330000.0,450000.0,555000.0,685000.0,845000.0,599000.0,506.0,1460000.0,55000.0,91.0,43.0,350.0,655.0,1593.0,170.0
3036,Keilor,20857,,1.0,6800000.0,6800000.0,,,,,,2.0,6200000.0,1070000.0,1.0,,,2.0,1600.0,450.0
3038,Keilor Downs,20887,800000.0,83.0,1415000.0,400000.0,591000.0,712000.0,870000.0,1100000.0,740000.0,132.0,1770000.0,390000.0,52.0,35.0,428.0,102.0,650.0,340.0
3033,Keilor East,20897,860000.0,181.0,1950000.0,523000.0,591000.0,752000.0,959000.0,1250000.0,805000.0,207.0,2400000.0,15000.0,119.0,89.0,450.0,247.0,1000.0,290.0
3038,Keilor Lodge,20917,800000.0,83.0,1415000.0,400000.0,591000.0,712000.0,870000.0,1100000.0,740000.0,132.0,1770000.0,390000.0,52.0,35.0,428.0,102.0,650.0,340.0
3036,Keilor North,20927,,1.0,6800000.0,6800000.0,,,,,,2.0,6200000.0,1070000.0,1.0,,,2.0,1600.0,450.0
3042,Keilor Park,20957,1050000.0,99.0,2870000.0,600000.0,710000.0,849000.0,1265000.0,1454000.0,965000.0,115.0,2900000.0,590000.0,65.0,40.0,500.0,135.0,1100.0,280.0
3031,Kensington,21037,1030000.0,128.0,2450000.0,413000.0,562000.0,880000.0,1260000.0,1770000.0,975000.0,140.0,2500000.0,400000.0,82.0,67.0,550.0,423.0,1500.0,270.0
3101,Kew,21137,2353000.0,250.0,9950000.0,625000.0,1001000.0,1660000.0,3140000.0,5375000.0,2250000.0,352.0,16950000.0,400000.0,135.0,98.0,730.0,337.0,4200.0,200.0
3102,Kew East,21167,1785000.0,74.0,4601000.0,740000.0,1229000.0,1577000.0,2123000.0,3668000.0,1740000.0,85.0,5400000.0,670000.0,42.0,34.0,698.0,70.0,1290.0,300.0
3173,Keysborough,21197,800000.0,282.0,3510000.0,475000.0,605000.0,700000.0,971000.0,1400000.0,830000.0,437.0,4500000.0,400000.0,53.0,29.0,460.0,361.0,2500.0,150.0
3137,Kilsyth,21497,895000.0,28.0,1750000.0,615000.0,628000.0,820000.0,1025000.0,1600000.0,850000.0,22.0,1700000.0,550000.0,4.0,3.0,,8.0,600.0,350.0
3137,Kilsyth South,21527,895000.0,28.0,1750000.0,615000.0,628000.0,820000.0,1025000.0,1600000.0,850000.0,22.0,1700000.0,550000.0,4.0,3.0,,8.0,600.0,350.0
3021,Kings Park,21657,613000.0,336.0,1550000.0,330000.0,450000.0,555000.0,685000.0,845000.0,599000.0,506.0,1460000.0,55000.0,91.0,43.0,350.0,655.0,1593.0,170.0
3083,Kingsbury,21677,753000.0,30.0,1056000.0,545000.0,546000.0,660000.0,818000.0,977000.0,650000.0,36.0,1100000.0,449000.0,18.0,14.0,390.0,105.0,600.0,120.0
3012,Kingsville,21717,835000.0,151.0,1760000.0,346000.0,580000.0,690000.0,1030000.0,1305000.0,770000.0,183.0,1675000.0,96000.0,73.0,52.0,460.0,309.0,780.0,165.0
3180,Knoxfield,21867,830000.0,93.0,1636000.0,577000.0,615000.0,730000.0,945000.0,1190000.0,780000.0,112.0,1890000.0,495000.0,51.0,40.0,450.0,109.0,680.0,290.0
3144,Kooyong,22117,2613000.0,112.0,7850000.0,780000.0,1235000.0,1910000.0,3825000.0,5500000.0,2850000.0,149.0,9000000.0,530000.0,55.0,36.0,775.0,139.0,2750.0,295.0
3337,Kurunjang,22327,480000.0,156.0,975000.0,292000.0,365000.0,415000.0,550000.0,680000.0,470000.0,242.0,3000000.0,37000.0,9.0,6.0,340.0,128.0,485.0,161.0
3075,Lalor,22937,655000.0,195.0,1592000.0,363000.0,535000.0,600000.0,715000.0,906000.0,618000.0,295.0,1400000.0,350000.0,106.0,72.0,380.0,357.0,,7.0
3910,Langwarrin,23137,679000.0,360.0,2500000.0,355000.0,475000.0,600000.0,800000.0,1220000.0,647000.0,411.0,2244000.0,259000.0,12.0,9.0,430.0,122.0,800.0,230.0
3911,Langwarrin South,23177,1433000.0,12.0,2200000.0,636000.0,636000.0,760000.0,1900000.0,2200000.0,1550000.0,11.0,3500000.0,585000.0,,,,1.0,365.0,365.0
3028,Laverton,23307,673000.0,57.0,930000.0,480000.0,555000.0,620000.0,760000.0,848000.0,650000.0,68.0,1000000.0,373000.0,,,380.0,98.0,600.0,290.0
3026,Laverton North,23327,,,,,,,,,,,,,,,,,,
3140,Lilydale,23747,718000.0,251.0,2100000.0,386000.0,500000.0,616000.0,880000.0,1500000.0,735000.0,418.0,2100000.0,350000.0,9.0,7.0,400.0,125.0,750.0,295.0
3093,Lower Plenty,24457,979000.0,41.0,5650000.0,430000.0,600000.0,830000.0,1800000.0,3350000.0,899000.0,51.0,5950000.0,425000.0,8.0,5.0,470.0,31.0,1850.0,56.0
3975,Lynbrook,24557,722000.0,121.0,1275000.0,380000.0,525000.0,645000.0,837000.0,1029000.0,708000.0,314.0,1199000.0,150000.0,,,438.0,152.0,700.0,330.0
3975,Lyndhurst,24577,722000.0,121.0,1275000.0,380000.0,525000.0,645000.0,837000.0,1029000.0,708000.0,314.0,1199000.0,150000.0,,,438.0,152.0,700.0,330.0
3156,Lysterfield,24607,750000.0,54.0,2151000.0,521000.0,550000.0,701000.0,922000.0,1170000.0,720000.0,58.0,2300000.0,55000.0,16.0,13.0,433.0,16.0,550.0,310.0
3156,Lysterfield South,24617,750000.0,54.0,2151000.0,521000.0,550000.0,701000.0,922000.0,1170000.0,720000.0,58.0,2300000.0,55000.0,16.0,13.0,433.0,16.0,550.0,310.0
3782,Macclesfield,24647,,6.0,1426000.0,850000.0,,,,,1150000.0,13.0,2900000.0,800000.0,,,,,,
3938,McCrae,25587,1100000.0,91.0,3275000.0,580000.0,614000.0,850000.0,1450000.0,1851000.0,1050000.0,104.0,3950000.0,125000.0,10.0,7.0,500.0,30.0,1290.0,360.0
3204,McKinnon,25657,1647000.0,59.0,2975000.0,632000.0,780000.0,1365000.0,1835000.0,2865000.0,1388000.0,97.0,2800000.0,500000.0,35.0,27.0,610.0,114.0,2200.0,265.0
3085,Macleod,24687,845000.0,33.0,1435000.0,623000.0,650000.0,790000.0,971000.0,1305000.0,805000.0,37.0,1250000.0,600000.0,9.0,9.0,470.0,37.0,720.0,360.0
3012,Maidstone,24877,835000.0,151.0,1760000.0,346000.0,580000.0,690000.0,1030000.0,1305000.0,770000.0,183.0,1675000.0,96000.0,73.0,52.0,460.0,309.0,780.0,165.0
3144,Malvern,25047,2613000.0,112.0,7850000.0,780000.0,1235000.0,1910000.0,3825000.0,5500000.0,2850000.0,149.0,9000000.0,530000.0,55.0,36.0,775.0,139.0,2750.0,295.0
3145,Malvern East,25077,1870000.0,224.0,8700000.0,620000.0,939000.0,1450000.0,2500000.0,4200000.0,1650000.0,293.0,8000000.0,135000.0,124.0,101.0,600.0,420.0,2900.0,148.0
3032,Maribyrnong,25307,1618000.0,17.0,6500000.0,780000.0,780000.0,1050000.0,1800000.0,6500000.0,1450000.0,22.0,6500000.0,740000.0,13.0,8.0,480.0,30.0,1000.0,325.0
3048,Meadow Heights,25717,538000.0,84.0,890000.0,384000.0,410000.0,475000.0,590000.0,670000.0,490000.0,167.0,895000.0,55000.0,37.0,20.0,370.0,198.0,510.0,275.0
3045,Melbourne Airport,25907,,,,,,,,,,,,,,,,,,
3338,Melton South,25997,430000.0,219.0,2820000.0,,305000.0,382000.0,487000.0,576000.0,450000.0,936.0,1199000.0,36000.0,19.0,8.0,320.0,325.0,450.0,250.0
3337,Melton West,26007,480000.0,156.0,975000.0,292000.0,365000.0,415000.0,550000.0,680000.0,470000.0,242.0,3000000.0,37000.0,9.0,6.0,340.0,128.0,485.0,161.0
3194,Mentone,26087,,,,,,,,,,,,,,,,,,
3159,Menzies Creek,26107,739000.0,26.0,1162000.0,568000.0,603000.0,690000.0,889000.0,1092000.0,720000.0,34.0,1300000.0,449000.0,1.0,1.0,,4.0,600.0,350.0
3754,Mernda,26237,600000.0,325.0,1900000.0,372000.0,470000.0,535000.0,687000.0,868000.0,559000.0,538.0,3750000.0,35000.0,99.0,61.0,390.0,516.0,2053.0,9.0
3064,Mickleham,26487,595000.0,227.0,900000.0,330000.0,450000.0,530000.0,660000.0,750000.0,560000.0,329.0,930000.0,335000.0,56.0,35.0,400.0,279.0,700.0,310.0
3206,Middle Park,26507,2680000.0,49.0,8600000.0,1235000.0,1525000.0,2250000.0,3575000.0,5900000.0,2600000.0,65.0,9750000.0,1300000.0,35.0,19.0,800.0,99.0,1900.0,330.0
3082,Mill Park,26637,707000.0,249.0,1451000.0,375000.0,540000.0,638000.0,790000.0,1025000.0,638000.0,270.0,1255000.0,47000.0,177.0,139.0,385.0,372.0,1200.0,150.0
3132,Mitcham,26977,1018000.0,167.0,1810000.0,490000.0,686000.0,860000.0,1250000.0,1645000.0,960000.0,207.0,2000000.0,50000.0,89.0,64.0,460.0,275.0,950.0,300.0
3793,Monbulk,27267,714000.0,80.0,1320000.0,530000.0,565000.0,650000.0,835000.0,1100000.0,680000.0,83.0,2350000.0,395000.0,3.0,3.0,450.0,24.0,800.0,200.0
3127,Mont Albert,27307,1880000.0,141.0,4450000.0,683000.0,903000.0,1529000.0,2255000.0,3256000.0,1700000.0,180.0,4550000.0,580000.0,77.0,57.0,600.0,179.0,1750.0,150.0
3129,Mont Albert North,27337,1378000.0,69.0,5600000.0,708000.0,750000.0,1151000.0,1651000.0,2450000.0,1380000.0,102.0,2600000.0,650000.0,42.0,33.0,598.0,92.0,1150.0,350.0
3094,Montmorency,27387,930000.0,120.0,3160000.0,628000.0,688000.0,840000.0,1220000.0,1475000.0,830000.0,117.0,3350000.0,400000.0,37.0,32.0,480.0,90.0,850.0,290.0
3765,Montrose,27397,786000.0,90.0,2050000.0,520000.0,623000.0,726000.0,942000.0,1650000.0,750000.0,105.0,11000000.0,520000.0,2.0,,423.0,22.0,660.0,375.0
3039,Moonee Ponds,27497,1270000.0,131.0,3750000.0,408000.0,707000.0,1000000.0,1601000.0,2151000.0,1150000.0,183.0,8000000.0,79000.0,82.0,62.0,525.0,387.0,1869.0,280.0
3194,Moorabbin Airport,27617,,,,,,,,,,,,,,,,,,
3189,Moorabbin,27577,1136000.0,69.0,2275000.0,632000.0,688000.0,950000.0,1273000.0,1582000.0,1000000.0,88.0,1850000.0,450000.0,41.0,23.0,555.0,124.0,950.0,300.0
3933,Moorooduc,27687,,4.0,2410000.0,1270000.0,,,,,,2.0,2000000.0,1470000.0,,,,2.0,410.0,400.0
3138,Mooroolbark,27707,720000.0,343.0,1271000.0,74000.0,555000.0,650000.0,815000.0,1001000.0,690000.0,381.0,1900000.0,360000.0,19.0,9.0,430.0,238.0,750.0,94.0
3195,Mordialloc,27817,1530000.0,23.0,1950000.0,670000.0,800000.0,1282000.0,1700000.0,1810000.0,1415000.0,33.0,1900000.0,780000.0,3.0,1.0,690.0,24.0,1000.0,480.0
3931,Mornington,27897,950000.0,535.0,7500000.0,412000.0,580000.0,760000.0,1350000.0,2050000.0,950000.0,600.0,15500000.0,235000.0,21.0,16.0,510.0,240.0,1600.0,310.0
3767,Mount Dandenong,28157,867000.0,33.0,1590000.0,100000.0,515000.0,705000.0,1120000.0,1500000.0,855000.0,42.0,1500000.0,481000.0,1.0,,,8.0,850.0,450.0
3930,Mount Eliza,28217,1453000.0,381.0,7080000.0,217000.0,830000.0,1140000.0,2030000.0,3660000.0,1490000.0,418.0,1000000000.0,135000.0,8.0,5.0,750.0,111.0,1950.0,340.0
3796,Mount Evelyn,28237,747000.0,133.0,1780000.0,545000.0,603000.0,680000.0,865000.0,1294000.0,690000.0,143.0,1900000.0,410000.0,1.0,1.0,385.0,21.0,550.0,200.0
3934,Mount Martha,28317,1281000.0,441.0,6800000.0,200000.0,712000.0,915000.0,1730000.0,3500000.0,1200000.0,428.0,6900000.0,125000.0,9.0,7.0,595.0,148.0,1700.0,360.0
3149,Mount Waverley,28457,1290000.0,361.0,3969000.0,105000.0,901000.0,1125000.0,1500000.0,2188000.0,1250000.0,551.0,5400000.0,600000.0,155.0,105.0,530.0,668.0,3042.0,30.0
3170,Mulgrave,29167,890000.0,212.0,2515000.0,631000.0,708000.0,795000.0,990000.0,1325000.0,840000.0,200.0,1525000.0,370000.0,75.0,60.0,470.0,356.0,990.0,190.0
3804,Narre Warren East,30037,1248000.0,70.0,2500000.0,620000.0,795000.0,1091000.0,1440000.0,2200000.0,1300000.0,105.0,4550000.0,595000.0,3.0,2.0,570.0,13.0,850.0,360.0
3804,Narre Warren North,30047,1248000.0,70.0,2500000.0,620000.0,795000.0,1091000.0,1440000.0,2200000.0,1300000.0,105.0,4550000.0,595000.0,3.0,2.0,570.0,13.0,850.0,360.0
3805,Narre Warren South,30077,640000.0,358.0,1070000.0,338000.0,515000.0,585000.0,697000.0,810000.0,600000.0,460.0,1670000.0,58000.0,16.0,10.0,390.0,403.0,1655.0,260.0
3805,Narre Warren,30017,640000.0,358.0,1070000.0,338000.0,515000.0,585000.0,697000.0,810000.0,600000.0,460.0,1670000.0,58000.0,16.0,10.0,390.0,403.0,1655.0,260.0
3015,Newport,30557,1000000.0,31.0,1450000.0,530000.0,700000.0,940000.0,1152000.0,1365000.0,900000.0,50.0,1500000.0,680000.0,15.0,11.0,520.0,115.0,1300.0,104.0
3042,Niddrie,30687,1050000.0,99.0,2870000.0,600000.0,710000.0,849000.0,1265000.0,1454000.0,965000.0,115.0,2900000.0,590000.0,65.0,40.0,500.0,135.0,1100.0,280.0
3174,Noble Park,30827,670000.0,59.0,1001000.0,300000.0,430000.0,610000.0,753000.0,981000.0,650000.0,84.0,950000.0,285000.0,16.0,10.0,390.0,95.0,630.0,315.0
3174,Noble Park North,30847,670000.0,59.0,1001000.0,300000.0,430000.0,610000.0,753000.0,981000.0,650000.0,84.0,950000.0,285000.0,16.0,10.0,390.0,95.0,630.0,315.0
3051,North Melbourne,31037,1150000.0,76.0,2650000.0,415000.0,505000.0,940000.0,1390000.0,2060000.0,1100000.0,117.0,2750000.0,25000.0,38.0,23.0,580.0,397.0,2000.0,50.0
3113,North Warrandyte,31077,1300000.0,75.0,4800000.0,740000.0,830000.0,960000.0,1750000.0,2700000.0,1190000.0,90.0,4000000.0,450000.0,13.0,10.0,650.0,23.0,1995.0,295.0
3070,Northcote,31107,1490000.0,248.0,3600000.0,370000.0,905000.0,1180000.0,1800000.0,2575000.0,1300000.0,275.0,3950000.0,500000.0,160.0,122.0,630.0,571.0,1600.0,285.0
3168,Notting Hill,31177,955000.0,14.0,1290000.0,420000.0,420000.0,850000.0,1038000.0,1290000.0,935000.0,19.0,1200000.0,100000.0,7.0,7.0,440.0,67.0,750.0,135.0
3131,Nunawading,31307,996000.0,116.0,1900000.0,600000.0,720000.0,880000.0,1160000.0,1520000.0,915000.0,160.0,4320000.0,580000.0,72.0,50.0,450.0,151.0,850.0,305.0
3046,Oak Park,31507,821000.0,117.0,1610000.0,386000.0,565000.0,700000.0,975000.0,1255000.0,745000.0,134.0,2415000.0,70000.0,50.0,36.0,430.0,219.0,890.0,255.0
3063,Oaklands Junction,31517,,1.0,2200000.0,2200000.0,,,,,,1.0,2300000.0,2300000.0,,,,,,
3166,Oakleigh,31547,950000.0,55.0,1889000.0,426000.0,686000.0,862000.0,1080000.0,1260000.0,880000.0,78.0,4450000.0,380000.0,37.0,26.0,500.0,234.0,,210.0
3166,Oakleigh East,31567,950000.0,55.0,1889000.0,426000.0,686000.0,862000.0,1080000.0,1260000.0,880000.0,78.0,4450000.0,380000.0,37.0,26.0,500.0,234.0,,210.0
3167,Oakleigh South,31597,980000.0,93.0,1820000.0,570000.0,720000.0,880000.0,1200000.0,1436000.0,930000.0,113.0,1480000.0,550000.0,49.0,32.0,500.0,152.0,750.0,330.0
3788,Olinda,31667,840000.0,27.0,2725000.0,315000.0,590000.0,750000.0,1199000.0,1850000.0,898000.0,35.0,2750000.0,200000.0,1.0,1.0,535.0,18.0,1150.0,350.0
3204,Ormond,31767,1647000.0,59.0,2975000.0,632000.0,780000.0,1365000.0,1835000.0,2865000.0,1388000.0,97.0,2800000.0,500000.0,35.0,27.0,610.0,114.0,2200.0,265.0
3810,Pakenham,31947,570000.0,842.0,1600000.0,288000.0,418000.0,520000.0,640000.0,812000.0,525000.0,1842.0,25000000.0,25000.0,12.0,4.0,370.0,976.0,1735.0,82.0
3759,Panton Hill,32007,1165000.0,12.0,2995000.0,715000.0,715000.0,755000.0,1400000.0,2995000.0,1190000.0,12.0,3000000.0,695000.0,,,,1.0,600.0,600.0
3114,Park Orchards,32077,1776000.0,58.0,5000000.0,870000.0,1241000.0,1500000.0,2250000.0,4400000.0,1699000.0,67.0,6300000.0,925000.0,6.0,4.0,700.0,10.0,1400.0,395.0
3195,Parkdale,32097,1530000.0,23.0,1950000.0,670000.0,800000.0,1282000.0,1700000.0,1810000.0,1415000.0,33.0,1900000.0,780000.0,3.0,1.0,690.0,24.0,1000.0,480.0
3052,Parkville,32107,1425000.0,25.0,3200000.0,485000.0,495000.0,995000.0,2165000.0,2530000.0,1225000.0,33.0,5500000.0,370000.0,14.0,8.0,700.0,147.0,1900.0,200.0
3044,Pascoe Vale South,32177,817000.0,257.0,1550000.0,460000.0,542000.0,655000.0,990000.0,1351000.0,790000.0,277.0,1450000.0,380000.0,164.0,117.0,420.0,573.0,850.0,250.0
3044,Pascoe Vale,32147,817000.0,257.0,1550000.0,460000.0,542000.0,655000.0,990000.0,1351000.0,790000.0,277.0,1450000.0,380000.0,164.0,117.0,420.0,573.0,850.0,250.0
3792,The Patch,39857,776000.0,19.0,1100000.0,510000.0,510000.0,680000.0,875000.0,1100000.0,740000.0,21.0,1890000.0,574000.0,,,,5.0,600.0,430.0
3197,Patterson Lakes,32277,1022000.0,106.0,3200000.0,540000.0,640000.0,795000.0,1300000.0,2200000.0,960000.0,139.0,3410000.0,115000.0,13.0,11.0,585.0,89.0,1600.0,350.0
3090,Plenty,32887,1535000.0,28.0,3275000.0,915000.0,950000.0,1203000.0,1780000.0,2330000.0,1390000.0,35.0,2375000.0,506000.0,,,,6.0,1100.0,395.0
3030,Point Cook,32927,748000.0,30.0,2314000.0,125000.0,545000.0,600000.0,820000.0,1775000.0,705000.0,58.0,1785000.0,137000.0,1.0,1.0,350.0,54.0,650.0,121.0
3207,Port Melbourne,33267,1701000.0,154.0,4675000.0,800000.0,1050000.0,1350000.0,2010000.0,2610000.0,1450000.0,213.0,5300000.0,440000.0,101.0,65.0,700.0,469.0,2490.0,58.0
3944,Portsea,33327,2850000.0,69.0,12300000.0,1005000.0,1200000.0,1910000.0,3900000.0,7300000.0,2950000.0,67.0,15750000.0,350000.0,5.0,4.0,1000.0,27.0,2300.0,280.0
3181,Prahran,33397,1395000.0,57.0,3385000.0,730000.0,773000.0,1100000.0,1850000.0,2526000.0,1358000.0,79.0,3000000.0,650000.0,32.0,21.0,650.0,252.0,3000.0,265.0
3072,Preston,33507,994000.0,327.0,2300000.0,470000.0,616000.0,773000.0,1230000.0,1515000.0,860000.0,411.0,3050000.0,330000.0,181.0,125.0,490.0,761.0,1000.0,82.0
3054,Princes Hill,33537,1650000.0,27.0,4420000.0,975000.0,1000000.0,1243000.0,2600000.0,4210000.0,1725000.0,28.0,10500000.0,595000.0,16.0,14.0,650.0,58.0,1300.0,310.0
