Postcode,Suburb,ID_Domain,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,5thPercentileSoldPrice,25thPercentileSoldPrice,75thPercentileSoldPrice,95thPercentileSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
3944,Portsea,33327,2300000.0,50.0,13480000.0,930000.0,1200000.0,1650000.0,3600000.0,5500000.0,2625000.0,73.0,6925000.0,300000.0,11.0,4.0,735.0,28.0,6000.0,254.0
3181,Prahran,33397,1465000.0,65.0,3613000.0,502000.0,900000.0,1168000.0,1820000.0,2511000.0,1355000.0,76.0,3750000.0,680000.0,52.0,37.0,690.0,207.0,2900.0,330.0
3072,Preston,33507,945000.0,333.0,1909000.0,429000.0,620000.0,782000.0,1160000.0,1492000.0,830000.0,410.0,3050000.0,388000.0,258.0,182.0,490.0,706.0,,150.0
3054,Princes Hill,33537,1816000.0,14.0,3580000.0,1026000.0,1026000.0,1432000.0,2390000.0,3580000.0,,16.0,10500000.0,995000.0,11.0,8.0,730.0,57.0,2000.0,320.0
3023,Ravenhall,33817,,1.0,690000.0,690000.0,,,,,,1.0,765000.0,765000.0,,,,,,
3095,Research,34117,1150000.0,37.0,2500000.0,670000.0,705000.0,945000.0,1430000.0,2150000.0,1090000.0,49.0,2700000.0,585000.0,11.0,3.0,500.0,10.0,750.0,400.0
3073,Reservoir,34167,740000.0,567.0,2220000.0,111000.0,510000.0,638000.0,850000.0,1125000.0,710000.0,747.0,2600000.0,90000.0,421.0,244.0,400.0,1254.0,1000.0,10.0
3121,Richmond,34297,1305000.0,247.0,3650000.0,600000.0,848000.0,1100000.0,1650000.0,2670000.0,1323000.0,311.0,6000000.0,100000.0,215.0,127.0,675.0,857.0,3000.0,182.0
3134,Ringwood,34397,936000.0,44.0,1551000.0,628000.0,713000.0,860000.0,1003000.0,1350000.0,860000.0,54.0,1550000.0,540000.0,9.0,6.0,520.0,23.0,840.0,415.0
3135,Ringwood East,34437,821000.0,130.0,1635000.0,500000.0,571000.0,720000.0,910000.0,1200000.0,775000.0,150.0,2700000.0,450000.0,64.0,39.0,430.0,185.0,750.0,200.0
3134,Ringwood North,34477,936000.0,44.0,1551000.0,628000.0,713000.0,860000.0,1003000.0,1350000.0,860000.0,54.0,1550000.0,540000.0,9.0,6.0,520.0,23.0,840.0,415.0
3185,Ripponlea,34527,,7.0,2520000.0,1270000.0,,,,,,9.0,4400000.0,780000.0,6.0,5.0,660.0,19.0,2500.0,400.0
3335,Rockbank,34697,470000.0,16.0,680000.0,220000.0,220000.0,415000.0,540000.0,680000.0,452000.0,886.0,6484000.0,181000.0,1.0,,350.0,47.0,550.0,270.0
3084,Rosanna,34817,963000.0,63.0,1605000.0,650000.0,725000.0,850000.0,1065000.0,1300000.0,895000.0,72.0,1300000.0,640000.0,39.0,33.0,485.0,73.0,735.0,330.0
3939,Rosebud,34867,588000.0,423.0,2210000.0,180000.0,430000.0,520000.0,680000.0,920000.0,590000.0,569.0,2200000.0,15000.0,101.0,49.0,370.0,349.0,1695.0,195.0
3178,Rowville,35057,816000.0,409.0,1900000.0,100000.0,600000.0,738000.0,920000.0,1140000.0,790000.0,427.0,1950000.0,115000.0,133.0,83.0,460.0,425.0,2700.0,330.0
3064,Roxburgh Park,35077,575000.0,223.0,1190000.0,371000.0,475000.0,529000.0,620000.0,720000.0,540000.0,346.0,1200000.0,340000.0,116.0,69.0,405.0,343.0,700.0,90.0
3941,Rye,35247,615000.0,94.0,1460000.0,297000.0,458000.0,527000.0,755000.0,1110000.0,605000.0,127.0,1600000.0,130000.0,29.0,17.0,380.0,128.0,750.0,215.0
3936,Safety Beach,35287,820000.0,170.0,3275000.0,220000.0,550000.0,715000.0,980000.0,2200000.0,790000.0,242.0,5000000.0,200000.0,19.0,12.0,468.0,182.0,,140.0
3021,St Albans,37177,590000.0,327.0,1300000.0,365000.0,450000.0,535000.0,643000.0,757000.0,590000.0,527.0,1460000.0,34000.0,135.0,51.0,360.0,590.0,1517.0,240.0
3088,St Helena,37357,900000.0,45.0,1250000.0,648000.0,670000.0,805000.0,1013000.0,1160000.0,870000.0,49.0,1200000.0,590000.0,17.0,12.0,595.0,15.0,800.0,450.0
3182,St Kilda,37407,2450000.0,21.0,11700000.0,940000.0,1250000.0,1580000.0,3475000.0,4450000.0,2525000.0,24.0,4725000.0,890000.0,20.0,11.0,800.0,45.0,1800.0,300.0
3183,St Kilda East,37447,1500000.0,83.0,5750000.0,342000.0,690000.0,1100000.0,1900000.0,2500000.0,1330000.0,85.0,3495000.0,340000.0,64.0,47.0,690.0,155.0,1600.0,260.0
3182,St Kilda West,37507,2450000.0,21.0,11700000.0,940000.0,1250000.0,1580000.0,3475000.0,4450000.0,2525000.0,24.0,4725000.0,890000.0,20.0,11.0,800.0,45.0,1800.0,300.0
3977,Sandhurst,35597,600000.0,136.0,1345000.0,405000.0,468000.0,535000.0,650000.0,799000.0,580000.0,161.0,5000000.0,410000.0,10.0,6.0,440.0,66.0,800.0,320.0
3191,Sandringham,35637,1710000.0,119.0,4760000.0,275000.0,805000.0,1260000.0,2221000.0,2945000.0,1675000.0,138.0,6500000.0,450000.0,77.0,53.0,750.0,152.0,3300.0,345.0
3787,Sassafras,35697,795000.0,15.0,1380000.0,670000.0,670000.0,740000.0,1020000.0,1380000.0,755000.0,20.0,2743000.0,620000.0,1.0,1.0,,9.0,585.0,370.0
3179,Scoresby,35767,821000.0,62.0,1250000.0,591000.0,630000.0,743000.0,880000.0,1146000.0,785000.0,76.0,2295000.0,580000.0,43.0,28.0,420.0,100.0,,250.0
3028,Seabrook,35847,650000.0,68.0,1010000.0,435000.0,530000.0,600000.0,705000.0,775000.0,643000.0,88.0,870000.0,400000.0,7.0,6.0,390.0,108.0,530.0,300.0
3198,Seaford,35867,673000.0,286.0,2000000.0,460000.0,510000.0,595000.0,751000.0,900000.0,630000.0,371.0,2100000.0,83000.0,76.0,40.0,400.0,371.0,1912.0,199.0
3018,Seaholme,35887,970000.0,31.0,2350000.0,807000.0,813000.0,880000.0,1160000.0,2120000.0,938000.0,32.0,2625000.0,750000.0,9.0,6.0,500.0,32.0,900.0,360.0
3011,Seddon,35997,990000.0,86.0,2365000.0,351000.0,670000.0,858000.0,1210000.0,1650000.0,900000.0,100.0,2400000.0,330000.0,60.0,35.0,550.0,204.0,1200.0,250.0
3159,Selby,36027,713000.0,24.0,1320000.0,521000.0,525000.0,592000.0,795000.0,1000000.0,673000.0,30.0,1300000.0,440000.0,,,423.0,12.0,620.0,350.0
3139,Seville,36087,725000.0,32.0,1320000.0,410000.0,505000.0,597000.0,906000.0,1110000.0,680000.0,41.0,1450000.0,400000.0,,,430.0,16.0,580.0,300.0
3789,Sherbrooke,36347,,6.0,1888000.0,745000.0,,,,,,7.0,1850000.0,720000.0,,,,1.0,400.0,400.0
3977,Skye,36517,600000.0,136.0,1345000.0,405000.0,468000.0,535000.0,650000.0,799000.0,580000.0,161.0,5000000.0,410000.0,10.0,6.0,440.0,66.0,800.0,320.0
3062,Somerton,36667,,,,,,,,,,,,,,,,,,
3943,Sorrento,36697,1500000.0,119.0,8600000.0,830000.0,891000.0,1150000.0,1925000.0,3250000.0,1600000.0,173.0,9000000.0,170000.0,23.0,13.0,595.0,69.0,,280.0
3015,South Kingsville,36757,940000.0,45.0,1474000.0,715000.0,725000.0,820000.0,1100000.0,1300000.0,900000.0,58.0,1420000.0,635000.0,35.0,19.0,530.0,102.0,2760.0,345.0
3205,South Melbourne,36797,1433000.0,102.0,12500000.0,440000.0,850000.0,1186000.0,1890000.0,3150000.0,1409000.0,121.0,12500000.0,30000.0,66.0,45.0,660.0,301.0,,350.0
3752,South Morang,36827,637000.0,268.0,2345000.0,330000.0,485000.0,570000.0,720000.0,880000.0,590000.0,393.0,3625000.0,300000.0,188.0,123.0,400.0,409.0,670.0,250.0
3006,South Wharf,64017,,5.0,1441000.0,359000.0,,,,,533000.0,18.0,2910000.0,350000.0,4.0,1.0,520.0,55.0,900.0,45.0
3141,South Yarra,36877,1760000.0,119.0,19250000.0,360000.0,1075000.0,1400000.0,2810000.0,6000000.0,2000000.0,171.0,22000000.0,138000.0,69.0,40.0,690.0,492.0,4000.0,36.0
3006,Southbank,36897,,5.0,1441000.0,359000.0,,,,,533000.0,18.0,2910000.0,350000.0,4.0,1.0,520.0,55.0,900.0,45.0
3015,Spotswood,36987,940000.0,45.0,1474000.0,715000.0,725000.0,820000.0,1100000.0,1300000.0,900000.0,58.0,1420000.0,635000.0,35.0,19.0,530.0,102.0,2760.0,345.0
3171,Springvale,37117,731000.0,130.0,1840000.0,411000.0,546000.0,660000.0,860000.0,1137000.0,700000.0,217.0,1890000.0,300000.0,70.0,33.0,403.0,362.0,700.0,155.0
3172,Springvale South,37157,680000.0,73.0,1002000.0,398000.0,541000.0,635000.0,733000.0,878000.0,680000.0,102.0,1385000.0,49000.0,44.0,18.0,395.0,102.0,640.0,310.0
3041,Strathmore,38037,880000.0,11.0,1065000.0,523000.0,523000.0,765000.0,980000.0,1065000.0,785000.0,16.0,930000.0,595000.0,13.0,7.0,450.0,19.0,600.0,360.0
3041,Strathmore Heights,38047,880000.0,11.0,1065000.0,523000.0,523000.0,765000.0,980000.0,1065000.0,785000.0,16.0,930000.0,595000.0,13.0,7.0,450.0,19.0,600.0,360.0
3429,Sunbury,38197,,,,,,,,,,2.0,2600000.0,23000.0,,,,2.0,650.0,570.0
3020,Sunshine,38277,631000.0,196.0,1160000.0,420000.0,485000.0,565000.0,690000.0,790000.0,600000.0,247.0,1100000.0,360000.0,114.0,60.0,380.0,313.0,650.0,270.0
3020,Sunshine North,38287,631000.0,196.0,1160000.0,420000.0,485000.0,565000.0,690000.0,790000.0,600000.0,247.0,1100000.0,360000.0,114.0,60.0,380.0,313.0,650.0,270.0
3020,Sunshine West,38297,631000.0,196.0,1160000.0,420000.0,485000.0,565000.0,690000.0,790000.0,600000.0,247.0,1100000.0,360000.0,114.0,60.0,380.0,313.0,650.0,270.0
3127,Surrey Hills,38357,1730000.0,155.0,5450000.0,715000.0,935000.0,1420000.0,2290000.0,3290000.0,1665000.0,176.0,4500000.0,30000.0,133.0,85.0,660.0,189.0,2000.0,170.0
3037,Sydenham,38547,701000.0,142.0,1200000.0,422000.0,480000.0,620000.0,795000.0,958000.0,680000.0,199.0,1360000.0,395000.0,88.0,41.0,440.0,132.0,800.0,350.0
3029,Tarneit,39087,576000.0,409.0,1100000.0,190000.0,407000.0,520000.0,625000.0,758000.0,546000.0,1853.0,3500000.0,15000.0,19.0,9.0,400.0,903.0,630.0,320.0
3037,Taylors Hill,39447,701000.0,142.0,1200000.0,422000.0,480000.0,620000.0,795000.0,958000.0,680000.0,199.0,1360000.0,395000.0,88.0,41.0,440.0,132.0,800.0,350.0
3038,Taylors Lakes,39487,750000.0,91.0,1730000.0,425000.0,580000.0,690000.0,870000.0,1320000.0,673000.0,178.0,1755000.0,67000.0,63.0,31.0,450.0,118.0,1695.0,350.0
3160,Tecoma,39517,658000.0,22.0,865000.0,520000.0,550000.0,595000.0,753000.0,845000.0,650000.0,33.0,880000.0,395000.0,1.0,,428.0,20.0,695.0,205.0
3106,Templestowe,39607,1340000.0,203.0,5030000.0,640000.0,830000.0,1120000.0,1650000.0,2530000.0,1368000.0,288.0,14500000.0,3000.0,114.0,71.0,630.0,203.0,2200.0,345.0
3107,Templestowe Lower,39637,1118000.0,183.0,3556000.0,446000.0,774000.0,965000.0,1268000.0,1620000.0,1100000.0,246.0,4250000.0,460000.0,112.0,68.0,530.0,232.0,995.0,270.0
3154,The Basin,39797,725000.0,46.0,1330000.0,518000.0,550000.0,670000.0,805000.0,1060000.0,690000.0,50.0,2000000.0,510000.0,23.0,16.0,390.0,21.0,550.0,200.0
3074,Thomastown,39897,600000.0,174.0,937000.0,411000.0,490000.0,545000.0,660000.0,787000.0,580000.0,221.0,990000.0,4000.0,132.0,88.0,380.0,321.0,650.0,260.0
3071,Thornbury,39937,1150000.0,207.0,2130000.0,323000.0,720000.0,949000.0,1365000.0,1750000.0,1100000.0,235.0,2000000.0,290000.0,155.0,118.0,580.0,408.0,1250.0,240.0
3142,Toorak,40457,4500000.0,126.0,22200000.0,681000.0,1235000.0,2550000.0,6560000.0,13500000.0,5000000.0,186.0,24000000.0,30000.0,47.0,26.0,995.0,184.0,4606.0,295.0
3941,Tootgarook,40487,615000.0,94.0,1460000.0,297000.0,458000.0,527000.0,755000.0,1110000.0,605000.0,127.0,1600000.0,130000.0,29.0,17.0,380.0,128.0,750.0,215.0
3012,Tottenham,40547,788000.0,130.0,2480000.0,423000.0,629000.0,716000.0,957000.0,1222000.0,740000.0,153.0,1450000.0,295000.0,95.0,62.0,470.0,277.0,850.0,165.0
3032,Travancore,40727,1250000.0,10.0,3000000.0,800000.0,800000.0,1000000.0,1785000.0,3000000.0,1300000.0,17.0,8000000.0,415000.0,9.0,5.0,480.0,19.0,850.0,380.0
3785,Tremont,40767,,3.0,925000.0,750000.0,,,,,,4.0,900000.0,660000.0,,,,1.0,500.0,500.0
3029,Truganina,40897,576000.0,409.0,1100000.0,190000.0,407000.0,520000.0,625000.0,758000.0,546000.0,1853.0,3500000.0,15000.0,19.0,9.0,400.0,903.0,630.0,320.0
3043,Tullamarine,40947,610000.0,75.0,1350000.0,295000.0,330000.0,555000.0,652000.0,750000.0,547000.0,81.0,3431000.0,295000.0,59.0,40.0,400.0,192.0,1050.0,92.0
3156,Upper Ferntree Gully,41327,683000.0,43.0,1115000.0,490000.0,503000.0,615000.0,770000.0,990000.0,640000.0,56.0,1250000.0,465000.0,14.0,11.0,410.0,29.0,510.0,250.0
3158,Upwey,41407,735000.0,107.0,1500000.0,11000.0,565000.0,675000.0,830000.0,1120000.0,680000.0,123.0,1500000.0,420000.0,10.0,3.0,425.0,39.0,580.0,104.0
3133,Vermont,41507,1173000.0,110.0,2275000.0,665000.0,880000.0,1075000.0,1301000.0,1500000.0,1198000.0,142.0,4400000.0,600000.0,73.0,54.0,530.0,149.0,950.0,320.0
3133,Vermont South,41517,1173000.0,110.0,2275000.0,665000.0,880000.0,1075000.0,1301000.0,1500000.0,1198000.0,142.0,4400000.0,600000.0,73.0,54.0,530.0,149.0,950.0,320.0
3084,Viewbank,41617,963000.0,63.0,1605000.0,650000.0,725000.0,850000.0,1065000.0,1300000.0,895000.0,72.0,1300000.0,640000.0,39.0,33.0,485.0,73.0,735.0,330.0
3152,Wantirna,42327,980000.0,209.0,1838000.0,460000.0,675000.0,828000.0,1113000.0,1358000.0,900000.0,251.0,4000000.0,320000.0,153.0,101.0,470.0,334.0,,98.0
3152,Wantirna South,42337,980000.0,209.0,1838000.0,460000.0,675000.0,828000.0,1113000.0,1358000.0,900000.0,251.0,4000000.0,320000.0,153.0,101.0,470.0,334.0,,98.0
3113,Warrandyte,42597,1100000.0,77.0,4728000.0,700000.0,725000.0,895000.0,1750000.0,2650000.0,1100000.0,104.0,5250000.0,650000.0,25.0,11.0,605.0,26.0,1250.0,310.0
3134,Warrandyte South,42617,936000.0,44.0,1551000.0,628000.0,713000.0,860000.0,1003000.0,1350000.0,860000.0,54.0,1550000.0,540000.0,9.0,6.0,520.0,23.0,840.0,415.0
3134,Warranwood,42627,936000.0,44.0,1551000.0,628000.0,713000.0,860000.0,1003000.0,1350000.0,860000.0,54.0,1550000.0,540000.0,9.0,6.0,520.0,23.0,840.0,415.0
3195,Waterways,42857,1310000.0,24.0,1780000.0,606000.0,672000.0,975000.0,1460000.0,1770000.0,1300000.0,28.0,1899000.0,630000.0,8.0,4.0,620.0,29.0,875.0,470.0
3087,Watsonia,42887,742000.0,41.0,1093000.0,540000.0,605000.0,690000.0,800000.0,945000.0,700000.0,49.0,1065000.0,520000.0,29.0,24.0,440.0,37.0,650.0,340.0
3087,Watsonia North,42897,742000.0,41.0,1093000.0,540000.0,605000.0,690000.0,800000.0,945000.0,700000.0,49.0,1065000.0,520000.0,29.0,24.0,440.0,37.0,650.0,340.0
3096,Wattle Glen,42957,813000.0,32.0,1600000.0,440000.0,515000.0,700000.0,918000.0,1470000.0,830000.0,34.0,1950000.0,500000.0,6.0,4.0,,5.0,760.0,420.0
3030,Werribee,43317,650000.0,18.0,1682000.0,533000.0,533000.0,592000.0,790000.0,1682000.0,735000.0,53.0,2100000.0,145000.0,6.0,1.0,385.0,67.0,900.0,280.0
3030,Werribee South,43337,650000.0,18.0,1682000.0,533000.0,533000.0,592000.0,790000.0,1682000.0,735000.0,53.0,2100000.0,145000.0,6.0,1.0,385.0,67.0,900.0,280.0
3012,West Footscray,43407,788000.0,130.0,2480000.0,423000.0,629000.0,716000.0,957000.0,1222000.0,740000.0,153.0,1450000.0,295000.0,95.0,62.0,470.0,277.0,850.0,165.0
3003,West Melbourne,43457,1085000.0,22.0,2176000.0,540000.0,690000.0,928000.0,1602000.0,2030000.0,1375000.0,42.0,4600000.0,550000.0,19.0,12.0,645.0,105.0,1600.0,50.0
3049,Westmeadows,43577,600000.0,94.0,1785000.0,405000.0,430000.0,550000.0,671000.0,826000.0,580000.0,121.0,2100000.0,375000.0,70.0,41.0,400.0,112.0,600.0,250.0
3150,Wheelers Hill,43647,1100000.0,184.0,4619000.0,660000.0,820000.0,942000.0,1290000.0,2200000.0,1100000.0,233.0,6700000.0,200000.0,134.0,99.0,520.0,238.0,1000.0,375.0
3429,Wildwood,43867,,,,,,,,,,2.0,2600000.0,23000.0,,,,2.0,650.0,570.0
3027,Williams Landing,48227,684000.0,114.0,1163000.0,487000.0,530000.0,620000.0,765000.0,940000.0,673000.0,213.0,1400000.0,115000.0,25.0,10.0,440.0,396.0,720.0,103.0
3016,Williamstown,43967,915000.0,18.0,1520000.0,457000.0,457000.0,781000.0,1200000.0,1520000.0,1048000.0,26.0,1750000.0,400000.0,15.0,5.0,580.0,53.0,950.0,320.0
3016,Williamstown North,43977,915000.0,18.0,1520000.0,457000.0,457000.0,781000.0,1200000.0,1520000.0,1048000.0,26.0,1750000.0,400000.0,15.0,5.0,580.0,53.0,950.0,320.0
3181,Windsor,44117,1465000.0,65.0,3613000.0,502000.0,900000.0,1168000.0,1820000.0,2511000.0,1355000.0,76.0,3750000.0,680000.0,52.0,37.0,690.0,207.0,2900.0,330.0
3115,Wonga Park,44437,1240000.0,40.0,2630000.0,695000.0,700000.0,980000.0,1750000.0,2470000.0,1250000.0,47.0,3700000.0,700000.0,3.0,1.0,500.0,14.0,1450.0,340.0
3024,Wyndham Vale,45307,465000.0,330.0,893000.0,252000.0,362000.0,430000.0,530000.0,635000.0,486000.0,1151.0,895000.0,100000.0,26.0,11.0,350.0,643.0,720.0,270.0
3085,Yallambie,45427,840000.0,31.0,1368000.0,623000.0,655000.0,773000.0,955000.0,1230000.0,760000.0,35.0,1360000.0,580000.0,19.0,12.0,450.0,37.0,720.0,360.0
3091,Yarrambat,45747,1435000.0,12.0,2300000.0,725000.0,725000.0,1080000.0,1600000.0,2300000.0,1740000.0,30.0,3149000.0,750000.0,3.0,3.0,,3.0,560.0,500.0
3013,Yarraville,45777,975000.0,237.0,2500000.0,523000.0,665000.0,850000.0,1183000.0,1675000.0,920000.0,260.0,2400000.0,550000.0,163.0,105.0,550.0,524.0,1200.0,310.0
3063,Yuroke,46107,,,,,,,,,,1.0,2444000.0,2444000.0,,,,1.0,415.0,415.0
